PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
u9giI,r5k1/ppp2ppp/2n1r3/3p4/3P3q/PQ2PB2/1P3PP1/R1B2RK1 w - - 3 15,b3d5 e6h6 f3h5 h6h5 d5h5 h4h5,1181,76,97,1312,quietMove,https://lichess.org/HNzXksOW#29,Zukertort_Opening Zukertort_Opening_Black_Mustang_Defense
uOXnC,3r1rk1/pb2qpp1/1p2pb2/2p4Q/3P2N1/2PR4/PP3PPP/5RK1 b - - 5 19,c5d4 d3h3 f6h4 h3h4,1666,76,97,4698,quietMove,https://lichess.org/vTWWYVtl/black#38,Indian_Defense Indian_Defense_Knights_Variation
ueeEh,r2r2k1/3nbppp/bqp1p3/pp6/3PNB2/4P3/PP2BPPP/2RQ1RK1 w - - 2 15,f4d6 e7d6 e4d6 d7f6 d6f7 g8f7,1617,77,97,7955,quietMove,https://lichess.org/GEAK7cRr#29,Queens_Gambit_Declined Queens_Gambit_Declined_Harrwitz_Attack
uhEDl,r2q1rk1/pp1nppbp/6p1/8/2Q5/2N1B2P/PPP3P1/3R1RK1 b - - 0 16,d8c8 c4c8 a8c8 d1d7 g7c3 b2c3,1327,74,97,3896,capturingDefender,https://lichess.org/pxOKcpkt/black#32,Modern_Defense Modern_Defense_Three_Pawns_Attack
v0pSD,4rrk1/p6q/1p3p1p/8/Q1p4N/2P1b1P1/PP2b1PP/R3R2K b - - 5 29,e3d2 e1e2 e8e2 a4c4,1178,74,97,1257,capturingDefender,https://lichess.org/FcpYDMiO/black#58,
v1sfd,2r3k1/3qppb1/7p/3P2p1/2bNP3/2P1QPP1/r4B1P/2R1R1K1 w - - 2 31,c1c2 g7d4 e3d4 a2c2,1521,75,97,15823,capturingDefender,https://lichess.org/zyY8urLn#61,
vKEpu,2rr2k1/4ppbp/2n3p1/1p1qP3/1p1PRB2/P4N1P/4QPP1/2R3K1 w - - 0 20,c1c5 c6d4 e4d4 d5c5,1642,75,97,13310,capturingDefender,https://lichess.org/0pfLwBmS#39,
vTJvO,r3r1k1/1q3pp1/2b1P1np/1p1n4/2p5/P1P2N1P/2BN1QP1/R3R1K1 b - - 0 26,e8e6 e1e6 f7e6 c2g6,1620,75,97,26541,capturingDefender,https://lichess.org/EzPDk6YT/black#52,
vb0cC,r3k1r1/1b1pbp2/p4p2/1p5p/2p5/P1N3P1/BPP1RP1P/R5K1 b q - 1 20,h5h4 a1e1 e8c8 e2e7,1553,76,97,4929,quietMove,https://lichess.org/eSkVqNBG/black#40,
vbpBM,2kr4/2p2p2/Rn1p4/1P1Pp3/1P2P1q1/2N4R/2P5/4Q2K w - - 7 30,h3h4 g4f3 h1h2 d8g8 e1g1 g8g1,1743,74,97,639,quietMove,https://lichess.org/iexbh2nA#59,
vnF5e,1b3rk1/3n1pp1/7p/2pQP3/5P2/3B2PP/2q5/1R4K1 b - - 8 28,d7b6 d5e4 c2d3 e4d3,2080,74,97,217,quietMove,https://lichess.org/ZruE2rYc/black#56,
voFtx,r2qr1k1/pb1n1pp1/1p5p/2p5/2P1n3/5NBP/PPQ1BPP1/3R1RK1 w - - 4 18,f3e5 e4g3 f2g3 e8e5,1578,75,97,7578,capturingDefender,https://lichess.org/JGr8KPcp#35,Scandinavian_Defense Scandinavian_Defense_Marshall_Variation
w5S7t,r2qk1r1/1ppbn1Bn/p2pp1p1/5p2/3PN2P/2PBPN2/PPQ2P2/2KR3R w q - 1 17,g7f6 f5e4 d3e4 h7f6,1572,75,97,13296,capturingDefender,https://lichess.org/SBkBnvRL#33,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
wE1IF,rr4k1/5ppp/4p3/2nnP3/q1R2P2/Pp4P1/1Q1B3P/4RBK1 b - - 0 28,a4a3 b2a3 a8a3 c4c5,1175,77,97,9990,capturingDefender,https://lichess.org/udoG4yM0/black#56,
wSax2,2rr2k1/p2qbppp/1p2pn2/6B1/8/P1NbR1N1/1P1Q1PPP/3R2K1 b - - 3 20,d3a6 d2d7 d8d7 d1d7 f6d7 g5e7,1029,78,97,2643,capturingDefender,https://lichess.org/oc9qzfus/black#40,
whr4N,4r3/p4q2/1p2p1kp/3pB1n1/3P1p2/2r5/P1PQ1PP1/2R1R1K1 b - - 1 29,g5e4 e1e4 d5e4 d2c3,1265,75,97,14444,capturingDefender,https://lichess.org/7kmGdShH/black#58,
x3L2Z,r1b2rk1/1p1n1ppp/p7/2bNp3/1P2P3/P4N2/2PR1PPP/2K4R b - - 0 16,c5a7 d5e7 g8h8 e7c8 f8c8 d2d7,1087,77,97,3140,capturingDefender,https://lichess.org/03ObDu0U/black#32,Sicilian_Defense Sicilian_Defense_Moscow_Variation
x9V4e,r2r1nk1/2p1bpp1/p3p2p/1pNbP3/5P2/2P1B1P1/PPB2K1P/R2R4 w - - 5 20,c2e4 e7c5 e3c5 d5e4 d1d8 a8d8,1495,75,97,27203,capturingDefender,https://lichess.org/7Qs8J8NV#39,
xGRR8,r1b1k2r/1p3ppp/2p1p3/2B1n3/p1BR3P/P5P1/1P3P2/5RK1 b kq - 0 23,e5c4 f1d1 f7f6 d4d8 e8f7 d8h8,1738,75,97,110,quietMove,https://lichess.org/s2QdLHbK/black#46,
xNusa,r1bk4/ppp1r1pp/3b4/2NQq3/2B5/3P4/PPP2PPP/R4RK1 w - - 0 19,g2g3 e5d5 c4d5 d6c5,1480,75,97,3954,capturingDefender,https://lichess.org/6wjJIS3P#37,Russian_Game Russian_Game_Italian_Variation
xPThJ,1kr4r/p3bppp/1p2b3/qB2p3/P7/2P2Q2/3B1PPP/1R3RK1 b - - 2 20,a7a6 c3c4 a5d2 b5a6,1515,75,97,3345,quietMove,https://lichess.org/Ux1oomkG/black#40,
xfm9z,r3k2r/pppb1pp1/2n1p2p/8/4n3/2B2N2/NPP1BPPP/3RK2R w Kkq - 1 13,f3e5 e4c3 a2c3 c6e5,1355,75,97,6753,capturingDefender,https://lichess.org/ZEg0F9BK#25,Nimzowitsch_Defense Nimzowitsch_Defense_French_Connection
xlnRw,5r1k/r1qnb1pp/1Np2p2/p1P5/2Q5/P3P3/5PPP/1R2KB1R b K - 2 22,e7c5 b6d7 c7d7 c4c5,1117,76,97,4587,capturingDefender,https://lichess.org/EFJMbfXL/black#44,
xvQ4q,2kr4/pp3p1p/6rb/5p2/nP2N2P/P3P1P1/3NKP2/1R5R w - - 0 24,h4h5 g6c6 g3g4 f5e4,2424,189,97,22,quietMove,https://lichess.org/MjdIaoQe#47,
y4AkL,r4rk1/pp2bppp/1qp1bn2/8/1P1PNB2/P1Q1PP2/4N1PP/R4RK1 w - - 5 19,e4d6 f6d5 c3d3 d5f4 e2f4 e7d6 f4e6 f7e6,1605,74,97,14472,capturingDefender,https://lichess.org/vOSuAqJf#37,
y4zEB,1q1r2k1/p1r2pp1/4p2p/P7/4P3/2QB2PR/1PP2RK1/8 w - - 1 31,c3b3 b8b3 c2b3 d8d3,1145,75,97,437,capturingDefender,https://lichess.org/DGqNhh0w#61,
yLqgx,4k2b/2r5/p1npBnp1/1p3P2/3P2pq/P1N1B3/1P3PP1/R2Q1RK1 w - - 1 21,d1d2 c7h7 e3h6 h7h6 d2h6 h4h6,1650,75,97,9737,quietMove,https://lichess.org/gqFWsqGC#41,
yMh1i,r2q4/p1ppk1p1/bpnbpn1p/7B/3P4/5R2/PPPBN1PP/R3Q1K1 w - - 1 17,h5g6 a6e2 e1e2 c6d4,1649,75,97,6427,capturingDefender,https://lichess.org/V9d0QcRo#33,Dutch_Defense Dutch_Defense_Hopton_Attack
yRB0X,r4rk1/pp2bppp/1qb1pn2/4P1B1/3N4/2N5/PPP3PP/R2QR1K1 b - - 0 13,f6d5 c3d5 c6d5 g5e7,1413,74,97,428,capturingDefender,https://lichess.org/mUldp8N8/black#26,Sicilian_Defense Sicilian_Defense_Classical_Variation
yfuiW,4rb1k/8/R1Np2bp/1rpP4/3npP2/7B/1P3K2/2B1R3 b - - 3 36,g6f5 c6d4 c5d4 h3f5,1426,76,97,2391,capturingDefender,https://lichess.org/KyW0ifAc/black#72,
yn1Yp,2kr3r/pppqnbpp/1b1P1p2/8/6PB/2N2N1P/PP3P2/R2QR1K1 b - - 0 17,d7d6 d1d6 d8d6 e1e7,1349,74,97,2542,capturingDefender,https://lichess.org/MQBqNrF3/black#34,Italian_Game Italian_Game_Classical_Variation
ysgMl,r3r1k1/5ppp/pqpb1n2/3p1PB1/R7/2N5/PPP3PP/R2Q3K b - - 5 17,f6e4 c3e4 d5e4 d1d6,1149,78,97,186,capturingDefender,https://lichess.org/z5mFoawi/black#34,Sicilian_Defense Sicilian_Defense_Lowenthal_Variation
ytER5,r4rk1/pp1b1pp1/2pp3p/3PP3/1P1bRPq1/1QN5/PB4PP/5R1K b - - 1 20,d6e5 f4e5 g4g6 e4d4,1391,76,97,8268,capturingDefender,https://lichess.org/BlqIXgRo/black#40,
z5zpk,2r1r3/pp3pbk/5npp/q2P1b2/2P1p3/1PN1B2P/P1BQ1PP1/R4RK1 w - - 1 19,c3e4 a5d2 e4d2 f5c2,1396,74,97,11992,capturingDefender,https://lichess.org/jd4I57VZ#37,
z6ty0,r2qkbnr/1pp3pp/p1p2p2/4p3/3Pb1PP/5N2/PPP2P2/RNBQ1RK1 w kq - 0 10,d4e5 d8d1 f1d1 e4f3,1249,76,97,5167,capturingDefender,https://lichess.org/ybwEMGDC#19,Ruy_Lopez Ruy_Lopez_Exchange_Variation
zH7RI,r2qkb2/pp3Np1/2np1nb1/2p4r/2B4p/1P2P2P/PBP2PP1/RN1Q1RK1 b q - 0 12,g6f7 c4f7 e8f7 b2f6 d8f6 d1h5,1752,75,97,1257,capturingDefender,https://lichess.org/RqS1pPks/black#24,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Other_variations
zHljP,r6k/1p4p1/2q2r1p/p2p1b1B/P2B1Q2/2P2P1P/6P1/4R1K1 b - - 0 31,f5g6 d4f6 c6f6 f4f6 g7f6 h5g6,1379,76,97,5213,capturingDefender,https://lichess.org/nmGsGLar/black#62,
zIYLo,r1b1r1k1/1p3pbp/1q4p1/2nP2B1/1p2P3/1Q3N1P/NP3PP1/3RR1K1 w - - 2 26,g5e3 c5b3 e3b6 a8a2,1349,75,97,4073,capturingDefender,https://lichess.org/WqTsn02b#51,
zNhqz,2k2b1r/pb1q1ppp/Bp6/3pB3/7r/8/PPP1QPP1/3R1RK1 b - - 1 20,h4e4 e2e4 d5e4 d1d7 c8d7 a6b7,1813,75,97,539,capturingDefender,https://lichess.org/IlLNuYuF/black#40,
zPKQq,r5k1/p3bp1p/2p1P1pB/3b4/1p1N4/2nP4/1q2NQPP/4R2K b - - 0 25,f7e6 e1f1 e6e5 d4c6 e7d6 f2f6 d5g2 h1g2,2293,88,97,66,quietMove,https://lichess.org/oQVK0CUf/black#50,
zUT8x,2r1r3/pkp3RR/bpp2q1p/1n5P/2Q5/1PPNP3/P3NP2/2K5 w - - 5 32,e2d4 b5d4 c4d4 f6d4 c3d4 a6d3,1777,76,97,4106,capturingDefender,https://lichess.org/dOmab0Sj#63,
zWlUN,6k1/2pq2p1/3b3B/1p1Pp2p/4P3/1B1Q1rRP/1PP2PK1/3b4 w - - 3 26,g3g7 d7g7 h6g7 f3d3 c2d3 d1b3,2048,75,97,98,capturingDefender,https://lichess.org/rGviVL2q#51,
ztQx4,r1bq1rk1/pp2ppb1/1n1p1n2/5N1p/2BP2p1/3QB3/PPPN1PPP/R3R1K1 w - - 2 14,e3h6 c8f5 d3f5 g7h6 f5g6 h6g7,1554,75,97,3261,capturingDefender,https://lichess.org/ShLWKSf1#27,Indian_Defense Indian_Defense_Other_variations
zuGGf,r3r1k1/p3bppp/2p3q1/2p1Pb2/2PpNP2/BP1P4/P3Q1PP/R4RK1 w - - 3 20,a3c5 f5e4 d3e4 e7c5,1681,75,97,8334,capturingDefender,https://lichess.org/pBYEBV4A#39,
zvkwq,3r1r1k/2n1b1pp/p1n1qp2/1p1pp3/PP2P3/BQ1P2P1/3N1PBP/2R2RK1 b - - 0 22,d5e4 b3e6 c7e6 c1c6,1415,76,97,18520,capturingDefender,https://lichess.org/M3ivRLkf/black#44,
zwPUB,r3kb1r/ppp2ppp/4pn2/8/8/2N2B1q/PPPB1P2/R2Q1RK1 w kq - 0 14,d2g5 f8d6 d1d6 c7d6,1472,75,97,1548,quietMove,https://lichess.org/dsSWSxJZ#27,Scandinavian_Defense Scandinavian_Defense_Main_Line
05Pkx,r2k3r/pp1n2p1/3bpnBp/2qp4/5BPP/P1N1P3/1PP2P2/R2Q1RK1 w - - 2 15,d1d4 c5d4 e3d4 d6f4,1219,75,96,3286,capturingDefender,https://lichess.org/kZgtJo1s#29,Rapport-Jobava_System Rapport-Jobava_System_Other_variations
09IR3,r1b1k1nr/pppp1ppp/8/4P3/8/2Q5/P1P1KPPP/RNq2B1R b kq - 3 11,g8h6 b1d2 c1a1 c3a1,1607,73,96,22805,quietMove,https://lichess.org/XnoQlz24/black#22,Scotch_Game Scotch_Game_Other_variations
0AFgI,5rk1/pp6/2pb1q2/3p2p1/3P3p/2P1Q1P1/PP1NNnKP/5R2 b - - 1 26,h4g3 e2g3 d6f4 e3f2,2300,79,96,378,capturingDefender,https://lichess.org/Kmr7DJZ1/black#52,
0EG64,2k2br1/ppp1pN1p/2n2n2/8/3r4/2NPB2P/PqP1QPP1/R3R1K1 w - - 0 15,e3d4 c6d4 e2e3 b2c3,1627,76,96,11840,capturingDefender,https://lichess.org/zBQNuBDq#29,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
0ET7J,2r2rk1/5ppp/p1b1p3/1p2P1q1/1P2B2n/P4Q1P/4NPP1/3R1RK1 w - - 5 24,f3e3 g5e3 f2e3 c6e4,1627,75,96,10159,capturingDefender,https://lichess.org/HrdVC6XV#47,
0S8JO,rn5r/ppp3k1/3p1p1p/6b1/4PBQ1/3P4/1PPK2PR/q6R b - - 5 22,a1b2 f4g5 f6g5 h2h6 h8h6 g4g5,1904,76,96,1941,capturingDefender,https://lichess.org/bugmDZDI/black#44,
0VmtR,rn1q1rk1/1bp1bp2/p3p2Q/4N3/2P5/1P6/P3BPPP/R4RK1 b - - 0 16,e7f6 e2d3 d8d3 e5d3,1614,76,96,2397,quietMove,https://lichess.org/IU6f4YIZ/black#32,Kings_Pawn_Game Kings_Pawn_Game_Other_variations
0Wf3z,4r1k1/pb3pp1/1p1q1n1p/8/1P1p4/P2P1N1P/1B3PP1/R2Q2K1 w - - 0 24,b2d4 b7f3 d1f3 d6d4,1212,74,96,5421,capturingDefender,https://lichess.org/lttUDiI7#47,
0WoEl,r4rk1/pppb1pp1/2nbp2p/4N3/3P4/2N5/PPQBBPqP/2R1K2R w K - 0 15,h1f1 c6d4 c2e4 g2e4 c3e4 d6e5,1511,75,96,549,capturingDefender,https://lichess.org/wjBqASJN#29,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
0XKzp,6rk/pp3p1p/5p2/4n1q1/2rQB3/6P1/PPP2P1P/3R1RK1 w - - 9 26,d4e3 g5e3 f2e3 c4e4,1501,75,96,22086,capturingDefender,https://lichess.org/whJntGWr#51,
0gbtg,r1q1k2r/p2nbppp/4pn2/3pN1B1/Q1pP4/2P1P3/P2NBPPP/1R4K1 b kq - 0 16,e8g8 e5d7 c8d7 a4d7 f6d7 g5e7,1731,75,96,16139,capturingDefender,https://lichess.org/Qfkz5XSQ/black#32,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
0mwPX,r4rk1/pppb2pp/2nb4/1B1P1p2/2P1p3/6Pq/PBPNQP1P/R4RK1 b - - 0 15,c6e5 b2e5 d6e5 b5d7,1314,74,96,5278,capturingDefender,https://lichess.org/YwdS65o9/black#30,Four_Knights_Game Four_Knights_Game_Other_variations
0nzc3,qr4k1/3b1ppp/2nppb2/1Bp5/4P3/2NP1N2/1PP2PPP/3QR1K1 w - - 1 15,d1d2 f6c3 b2c3 b8b5,1426,76,96,25521,capturingDefender,https://lichess.org/nDIKwcpO#29,Sicilian_Defense Sicilian_Defense_French_Variation
0rvaN,r4rk1/2q2ppp/ppB1p3/2p5/P7/3P1Q2/1PP2PPb/R3R2K b - - 1 18,a8d8 g2g3 h2g3 f2g3,1651,74,96,12127,quietMove,https://lichess.org/4U4xv22U/black#36,Sicilian_Defense Sicilian_Defense_Modern_Variations
0rzPb,5rk1/2p1nrp1/2p2q1p/2Bpp3/4P1Q1/P6P/5PP1/R4RK1 b - - 1 25,f8c8 c5e7 f6e7 g4c8,1193,75,96,6363,capturingDefender,https://lichess.org/lUti9niN/black#50,
0tkA3,3r1rk1/1p3pp1/p1n1bq1p/3p4/8/2PQ1N1P/PPB2PP1/R3R1K1 b - - 4 18,f6g6 d3g6 f7g6 e1e6,1513,75,96,24835,capturingDefender,https://lichess.org/u09FNqAX/black#36,French_Defense French_Defense_Exchange_Variation
0wJ8K,5r1k/1r3qpp/8/Q1p1p3/P2bP3/1P3P1P/K2B2P1/1RR5 w - - 1 34,d2c3 f8b8 c3d4 b7b3 a5d8 b8d8,2333,78,96,138,quietMove,https://lichess.org/dcnC7F4v#67,
182uH,1r3rk1/p1q1ppbp/b1pp2p1/4n3/4PB2/P1N5/BPPQ1PPP/1R2R1K1 b - - 14 15,a6c4 f4e5 g7e5 a2c4,1417,76,96,1124,capturingDefender,https://lichess.org/1bcUopTv/black#30,Sicilian_Defense Sicilian_Defense_Modern_Variations
1AhFU,rn2k2r/pp2bppp/1qp1pn2/6B1/4P3/1PN2Q1P/P1P2PP1/3RKB1R b Kkq - 0 10,e8g8 e4e5 f6d5 c3d5 e6d5 g5e7,1733,74,96,10085,capturingDefender,https://lichess.org/cf9UBV2M/black#20,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
1HxMN,rn3rk1/4ppbp/p1p3p1/1pPq2B1/1P1P2b1/5N2/P3BPPP/R2Q1RK1 w - - 1 14,h2h3 g4f3 e2f3 d5g5,1172,76,96,1806,capturingDefender,https://lichess.org/9NwYNnOB#27,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation
1JsQd,5rk1/3r1pp1/2pNp2p/2q4P/p1P2P2/Pp1Q4/1P3P2/2KR3R w - - 5 29,d1d2 f8d8 d3e3 c5e3 f2e3 d7d6,1901,75,96,5157,quietMove,https://lichess.org/I0xrZevG#57,
1KUq4,4rr2/1ppq2bk/2np2p1/p4b1p/2PP1P2/1P2N2P/P2Q2BK/4RRB1 b - - 1 23,g7d4 g2c6 b7c6 d2d4,1771,75,96,2207,capturingDefender,https://lichess.org/3PVlGWpR/black#46,
1NHsB,r3r1k1/1p3ppp/pPp2n2/3p2q1/1P6/P3PB1b/1B3PP1/R2Q1RK1 b - - 1 18,h3g4 b2f6 g5f6 f3g4,1369,75,96,2116,capturingDefender,https://lichess.org/MqKyZtJ9/black#36,Queens_Gambit_Declined Queens_Gambit_Declined_Normal_Defense
1NZ1s,r1bqr3/p3bk2/2p1p1p1/2pp2B1/8/2NP2Q1/PPP3PP/5R1K b - - 2 21,f7g7 g3e5 g7g8 g5h6 e7f6 f1f6,1646,75,96,10714,quietMove,https://lichess.org/NUvScUTv/black#42,
1SF7J,8/2Q1nrk1/p2r1qp1/3p4/PP2p3/2P2N1P/5PP1/3RR1K1 w - - 0 26,f3h2 f6f2 g1h1 e7f5 c7f7 g7f7,1874,74,96,2297,quietMove,https://lichess.org/1Srl3JXP#51,
1W9Cd,r1b3rk/p1p4p/5p2/3P3q/2N5/3P2QN/PP4P1/R1B4K w - - 1 23,g3f3 h5f3 g2f3 c8h3,1407,76,96,10845,capturingDefender,https://lichess.org/fc352qZS#45,
1XCYt,r2qkb1r/p1p2ppp/2pp4/4p3/4P1b1/2NP1N2/PPP2P2/R1BQK2R w KQkq - 0 10,c1g5 g4f3 d1f3 d8g5,1301,76,96,2763,capturingDefender,https://lichess.org/ligdaBR1#19,Ruy_Lopez Ruy_Lopez_Steinitz_Defense
1ZtLy,rn3rk1/1pp1bpp1/pq2pn1p/4N3/7B/2NR3P/PPP1QPP1/5RK1 b - - 1 14,f6d5 c3d5 e6d5 h4e7,1642,75,96,11692,capturingDefender,https://lichess.org/7moulUDA/black#28,Alekhine_Defense Alekhine_Defense_Other_variations
1gtWt,r3r1k1/1p3pp1/pp1p1n1p/5P1q/P4P2/2PB2Q1/1P3P1P/R3R2K b - - 3 24,d6d5 e1g1 h5g4 g3g4 f6g4 g1g4,1824,75,96,6751,quietMove,https://lichess.org/uewdcbrc/black#48,
1hqSp,3r2k1/5pp1/p6n/1b5Q/2pB4/q3P1PP/5PB1/2R3K1 w - - 1 34,c1c3 a3a1 g1h2 d8d4 e3d4 a1c3,1392,76,96,11218,capturingDefender,https://lichess.org/X9uPEfZP#67,
1iJsz,1n6/1R1n4/3Np1pk/2PpPp1p/3P1P1P/6P1/3Qb2K/5q2 w - - 10 39,d2e3 e2f3 e3f3 f1f3,1645,75,96,5214,quietMove,https://lichess.org/e3YU4JXe#77,
1pS7F,r3k1r1/pppbqp2/2n1pn2/8/2pPP2B/2P3P1/P4PBP/R2Q1RK1 b q - 2 14,g8g4 h4f6 e7f6 d1g4,1257,78,96,19694,capturingDefender,https://lichess.org/EolvNkFI/black#28,Queens_Gambit_Accepted Queens_Gambit_Accepted_Other_variations
1wfH1,r2q1rk1/1b1p2pp/np1pP3/6N1/p1PP3P/2PBP3/P1Q1KP2/R7 b - - 0 17,h7h6 d3h7 g8h8 h7g8 f8f2 e2f2,2260,84,96,1910,quietMove,https://lichess.org/vu9sSP0o/black#34,Indian_Defense Indian_Defense_London_System
21XC2,3r2k1/pr1nppbp/Q4np1/7q/3N1B2/Pp2PN2/1P3PPP/R1R3K1 b - - 3 21,d7c5 c1c5 h5c5 a6b7,1277,74,96,9079,capturingDefender,https://lichess.org/iRLmybjk/black#42,
21eHy,r3k2r/pp1b1pb1/2nBp2p/qB1n2p1/3P4/2N2N2/PPP2PPP/R2QK2R w KQkq - 3 12,e1g1 d5c3 b2c3 a5b5,1395,74,96,30340,capturingDefender,https://lichess.org/HV0nSsTC#23,Rat_Defense Rat_Defense_Small_Center_Defense
24vtl,r3r1k1/p1pn1ppp/1pNq1n2/4N3/3P4/5QP1/P4P1P/3RR1K1 b - - 10 22,d6d5 f3d5 f6d5 e5d7,1481,75,96,16016,capturingDefender,https://lichess.org/CCjdwC7C/black#44,
27NRE,r3k2r/p2bppbp/1qpp2p1/7n/4P3/2NB3P/PPP2PP1/R1BQR1K1 w kq - 1 12,a1b1 g7c3 b2c3 b6b1,1585,76,96,19373,capturingDefender,https://lichess.org/W9v1oN6Z#23,Sicilian_Defense Sicilian_Defense_Classical_Variation
2BLDo,r5k1/pp2p2p/2npprpQ/q7/4P2P/2N2P2/PPP3P1/2KR3R w - - 1 16,h4h5 g6g5 h6f6 e7f6,1705,75,96,5397,quietMove,https://lichess.org/pWCTm7n1#31,Sicilian_Defense Sicilian_Defense_Dragon_Variation
2BbwZ,2r2rk1/1p2bppp/p1bppn2/q3n3/3NP3/1BN1B2P/PP1RQPP1/3R2K1 b - - 2 16,f6e4 d4c6 e5c6 c3e4,1823,77,96,17022,capturingDefender,https://lichess.org/pCm0jzOG/black#32,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
2DPRQ,r3k2r/4qp2/p1p2p2/1p2p2p/1N2Pnb1/2PBQ3/PP4PP/R4R1K b kq - 3 18,a6a5 b4c6 e7d6 d3b5,1083,78,96,3674,capturingDefender,https://lichess.org/Ir9OJJyu/black#36,Italian_Game Italian_Game_Deutz_Gambit
2EDYv,r3k1nr/ppp2p1p/1bnpb3/3N2B1/2B1P3/2N2P2/PPP2P1P/R3K2R w KQkq - 1 13,d5e3 b6e3 g5e3 e6c4,1421,74,96,29884,capturingDefender,https://lichess.org/YPPnYbko#25,Center_Game Center_Game_Normal_Variation
2H3Or,r4rk1/pp2ppbp/2np1np1/2p5/P1B1PP1q/2NP4/1PP1NK2/R1BQ1R2 w - - 2 13,f2g2 f6g4 f1h1 h4f2 g2h3 f2f3 e2g3 g4f2,1721,75,96,8643,quietMove,https://lichess.org/QjT7F5S6#25,Sicilian_Defense Sicilian_Defense_Closed
2HTMe,1nrq1rk1/5pp1/p1p4p/1pPnN3/P7/1Q4B1/1P3PPP/2R1R1K1 b - - 0 21,b8d7 e5c6 c8c6 b3d5,1622,74,96,2774,capturingDefender,https://lichess.org/pxYTJRYt/black#42,
2KwzV,2b2rk1/3p3p/p2npqp1/3pNp2/5B1P/Q4P2/Pr4P1/2R1K2R b K - 3 21,d6c4 c1c4 d5c4 a3b2,1821,75,96,4614,capturingDefender,https://lichess.org/UEaKOGaM/black#42,
2OWtN,4r1k1/5ppp/ppq2n2/2pn2B1/P2p4/3P1QPP/BPP3P1/R5K1 b - - 8 25,c6a4 g5f6 g7f6 f3d5,1399,75,96,27502,capturingDefender,https://lichess.org/mtrgnak8/black#50,
2Oor1,2n1r2r/1pp3k1/1b1pPq1p/pP3p1Q/P1B4P/2PP4/3K2P1/4R2R b - - 0 25,c8e7 h5f7 f6f7 e6f7 e8d8 e1e7,1371,75,96,21055,capturingDefender,https://lichess.org/mw2AnTwO/black#50,
2Qwn6,rnbqkb1r/pp5p/2p1ppn1/3p3Q/3PP2N/2N5/PPP2PPP/R3KB1R b KQkq - 1 8,e8f7 h4g6 h7g6 h5h8,1088,77,96,4280,capturingDefender,https://lichess.org/8QCuNaX4/black#16,French_Defense French_Defense_Paulsen_Variation
2RA1x,4kr2/3rnn2/p5p1/1p2p3/1Pp1P3/P1Pq1NQ1/3N1P1R/3RK3 w - - 1 31,f3e5 d3g3 f2g3 f7e5,1596,78,96,18235,capturingDefender,https://lichess.org/5HpyTrAA#61,
2S4s6,r1bq1rk1/p4pBp/5np1/4p3/3p4/2N5/PPPQBPPP/R3K2R b KQ - 0 13,d4c3 d2d8 f8d8 g7f6 c3b2 a1b1,1594,75,96,18528,capturingDefender,https://lichess.org/SpnK62UB/black#26,Sicilian_Defense Sicilian_Defense_Hyperaccelerated_Fianchetto
2ck2h,1k1r2nr/2p1p3/p1p1bp2/3p3p/PP1P3N/2P1bPB1/6PK/RN3R2 b - - 0 18,g8h6 f1e1 h6f5 h4f5 e6f5 e1e3,1709,76,96,14295,capturingDefender,https://lichess.org/wjO97NK1/black#36,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System
2haMa,4r1k1/p6p/1p2nbp1/2p2b2/5P2/2N3P1/PPPR1BBP/6K1 w - - 2 24,g2e4 f6c3 b2c3 f5e4,1594,75,96,26307,capturingDefender,https://lichess.org/6OJjzv8z#47,
2lIEg,r1b1rqk1/ppn2pb1/2p1p2p/3nP1p1/3PN2B/1P3N1P/P1Q1BPP1/R2R2K1 w - - 0 21,h4g5 h6g5 e4g5 f7f5 e5f6 f8f6,2373,153,96,21,quietMove,https://lichess.org/9VlGBm0S#41,
2oFlR,4rrk1/ppq3pp/2p1p1n1/4Pp2/2B5/2P2Q1P/PP2RPP1/3R2K1 w - - 5 25,d1d6 g6e5 e2e5 c7d6,1251,75,96,8202,capturingDefender,https://lichess.org/zmgCaBNo#49,
2rmpJ,2k4r/ppq1bp2/2b1p3/2n1P1p1/5B2/2P2N2/P1B1QPP1/3R2K1 w - - 0 21,f4g5 c6f3 e2f3 e7g5,1660,75,96,9672,capturingDefender,https://lichess.org/kYJEwrDR#41,
2t4bY,r6N/ppp3pp/2k5/2bp4/8/1B5b/PP1P1P1P/RNB3K1 w - - 4 20,h8f7 a8e8 b3a4 b7b5 a4b5 c6b5,1997,82,96,61,quietMove,https://lichess.org/BCVc2Dgo#39,
